Uniprot_ACC	elm_identifier	start	stop	is_annotated	is_phiblastmatch	is_filtered	phiblast	topodomfilter	taxonfilter	structure
Q8TAM1	TRG_ENDOCYTIC_2	537	540	False	False	False	False	False	False	False
Q8TAM1	TRG_ENDOCYTIC_2	559	562	False	False	False	False	False	False	False
Q8TAM1	TRG_ENDOCYTIC_2	612	615	False	False	False	False	False	False	False
Q8TAM1	TRG_ENDOCYTIC_2	685	688	False	False	False	False	False	False	False
Q8TAM1	TRG_ER_diArg_1	342	344	False	False	False	False	False	False	False
Q8TAM1	TRG_ER_diArg_1	343	345	False	False	False	False	False	False	False
Q8TAM1	TRG_ER_diArg_1	530	533	False	False	False	False	False	False	False
Q8TAM1	TRG_LysEnd_APsAcLL_1	304	309	False	False	False	False	False	False	False
Q8TAM1	TRG_LysEnd_APsAcLL_1	337	342	False	False	False	False	False	False	False
Q8TAM1	TRG_NES_CRM1_1	220	232	False	False	False	False	False	False	False
Q8TAM2-4	CLV_C14_Caspase3-7	168	172	False	False	False	False	False	False	False
Q8TAM2-4	CLV_NRD_NRD_1	17	19	False	False	False	False	False	False	False
Q8TAM2-4	CLV_NRD_NRD_1	350	352	False	False	False	False	False	False	False
Q8TAM2-4	CLV_NRD_NRD_1	442	444	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_KEX2_1	16	18	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_KEX2_1	17	19	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_KEX2_1	350	352	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	110	114	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	117	121	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	149	153	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	190	194	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	193	197	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	207	211	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	246	250	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	249	253	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	316	320	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	350	354	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	421	425	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	451	455	False	False	False	False	False	False	False
Q8TAM2-4	CLV_PCSK_SKI1_1	56	60	False	False	False	False	False	False	False
Q8TAM2-4	DEG_ODPH_VHL_1	460	471	False	False	False	False	False	False	False
Q8TAM2-4	DEG_SPOP_SBC_1	150	154	False	False	False	False	False	False	False
Q8TAM2-4	DOC_CKS1_1	139	144	False	False	False	False	False	False	False
Q8TAM2-4	DOC_CYCLIN_1	193	196	False	False	False	False	False	False	False
Q8TAM2-4	DOC_CYCLIN_1	350	353	False	False	False	False	False	False	False
Q8TAM2-4	DOC_CYCLIN_1	351	355	False	False	False	False	False	False	False
Q8TAM2-4	DOC_CYCLIN_1	385	389	False	False	False	False	False	False	False
Q8TAM2-4	DOC_CYCLIN_1	451	454	False	False	False	False	False	False	False
Q8TAM2-4	DOC_MAPK_gen_1	347	357	False	False	False	False	False	False	False
Q8TAM2-4	DOC_MAPK_gen_1	350	357	False	False	False	False	False	False	False
Q8TAM2-4	DOC_PP2A_B56_1	298	303	False	False	False	False	False	False	False
Q8TAM2-4	DOC_PP2A_B56_1	61	66	False	False	False	False	False	False	False
Q8TAM2-4	DOC_PP2B_LxvP_1	94	97	False	False	False	False	False	False	False
Q8TAM2-4	DOC_USP7_MATH_1	150	154	False	False	False	False	False	False	False
Q8TAM2-4	DOC_USP7_MATH_1	488	492	False	False	False	False	False	False	False
Q8TAM2-4	DOC_USP7_MATH_1	90	94	False	False	False	False	False	False	False
Q8TAM2-4	DOC_USP7_UBL2_3	184	188	False	False	False	False	False	False	False
Q8TAM2-4	DOC_USP7_UBL2_3	249	253	False	False	False	False	False	False	False
Q8TAM2-4	DOC_USP7_UBL2_3	316	320	False	False	False	False	False	False	False
Q8TAM2-4	DOC_WW_Pin1_4	138	143	False	False	False	False	False	False	False
Q8TAM2-4	DOC_WW_Pin1_4	166	171	False	False	False	False	False	False	False
Q8TAM2-4	DOC_WW_Pin1_4	31	36	False	False	False	False	False	False	False
Q8TAM2-4	LIG_14-3-3_CanoR_1	110	119	False	False	False	False	False	False	False
Q8TAM2-4	LIG_14-3-3_CanoR_1	124	132	False	False	False	False	False	False	False
Q8TAM2-4	LIG_14-3-3_CanoR_1	140	150	False	False	False	False	False	False	False
Q8TAM2-4	LIG_14-3-3_CanoR_1	143	151	False	False	False	False	False	False	False
Q8TAM2-4	LIG_14-3-3_CanoR_1	149	159	False	False	False	False	False	False	False
Q8TAM2-4	LIG_14-3-3_CanoR_1	385	390	False	False	False	False	False	False	False
Q8TAM2-4	LIG_14-3-3_CanoR_1	56	64	False	False	False	False	False	False	False
Q8TAM2-4	LIG_14-3-3_CanoR_1	89	95	False	False	False	False	False	False	False
Q8TAM2-4	LIG_BIR_II_1	1	5	False	False	False	False	False	False	False
Q8TAM2-4	LIG_BRCT_BRCA1_1	154	158	False	False	False	False	False	False	False
Q8TAM2-4	LIG_BRCT_BRCA1_1	333	337	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_1	118	124	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_1	26	32	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_1	499	505	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_1	57	63	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_2	166	172	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_2	206	212	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_2	322	328	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_2	379	385	False	False	False	False	False	False	False
Q8TAM2-4	LIG_FHA_2	471	477	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Apic_2	120	125	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Gen_1	155	161	False	False	True	False	False	True	False
Q8TAM2-4	LIG_LIR_Gen_1	171	177	False	False	True	False	False	True	False
Q8TAM2-4	LIG_LIR_Gen_1	224	229	False	False	True	False	False	True	False
Q8TAM2-4	LIG_LIR_Gen_1	259	264	False	False	True	False	False	True	False
Q8TAM2-4	LIG_LIR_Gen_1	260	264	False	False	True	False	False	True	False
Q8TAM2-4	LIG_LIR_Gen_1	313	318	False	False	True	False	False	True	False
Q8TAM2-4	LIG_LIR_Gen_1	398	403	False	False	True	False	False	True	False
Q8TAM2-4	LIG_LIR_Gen_1	432	437	False	False	True	False	False	True	False
Q8TAM2-4	LIG_LIR_Nem_3	155	161	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Nem_3	171	177	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Nem_3	224	229	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Nem_3	259	264	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Nem_3	260	264	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Nem_3	313	318	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Nem_3	398	403	False	False	False	False	False	False	False
Q8TAM2-4	LIG_LIR_Nem_3	432	437	False	False	False	False	False	False	False
Q8TAM2-4	LIG_PCNA_PIPBox_1	71	80	False	False	False	False	False	False	False
Q8TAM2-4	LIG_Pex14_2	196	200	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_GRB2	434	437	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_PTP2	268	271	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_SRC	465	468	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT3	338	341	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT3	358	361	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT3	372	375	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT5	14	17	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT5	146	149	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT5	198	201	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT5	263	266	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT5	268	271	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT5	485	488	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH2_STAT5	63	66	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH3_3	167	173	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH3_3	39	45	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SH3_3	84	90	False	False	False	False	False	False	False
Q8TAM2-4	LIG_SUMO_SIM_anti_2	291	296	False	False	False	False	False	False	False
Q8TAM2-4	LIG_Sin3_3	450	457	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_1	65	69	False	False	True	False	False	True	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_1	66	69	False	False	True	False	False	True	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	154	161	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	155	161	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	185	191	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	186	191	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	205	212	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	208	212	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	260	267	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	263	267	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	268	271	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	270	277	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	272	277	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	291	294	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	322	328	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	324	328	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	338	344	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	339	344	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	340	344	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	37	44	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	382	389	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	384	389	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	39	44	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	393	399	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	394	399	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	395	399	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	41	44	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	448	452	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	63	69	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	65	69	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	66	69	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	92	96	False	False	False	False	False	False	False
Q8TAM2-4	LIG_WD40_WDR5_VDV_2	93	96	False	False	False	False	False	False	False
Q8TAM2-4	MOD_CK1_1	126	132	False	False	False	False	False	False	False
Q8TAM2-4	MOD_CK1_1	165	171	False	False	False	False	False	False	False
Q8TAM2-4	MOD_CK2_1	307	313	False	False	False	False	False	False	False
Q8TAM2-4	MOD_CK2_1	321	327	False	False	False	False	False	False	False
Q8TAM2-4	MOD_CK2_1	378	384	False	False	False	False	False	False	False
Q8TAM2-4	MOD_CK2_1	385	391	False	False	False	False	False	False	False
Q8TAM2-4	MOD_GSK3_1	162	169	False	False	False	False	False	False	False
Q8TAM2-4	MOD_GSK3_1	213	220	False	False	False	False	False	False	False
Q8TAM2-4	MOD_GSK3_1	99	106	False	False	False	False	False	False	False
Q8TAM2-4	MOD_GlcNHglycan	128	131	False	False	False	False	False	False	False
Q8TAM2-4	MOD_GlcNHglycan	154	157	False	False	False	False	False	False	False
Q8TAM2-4	MOD_GlcNHglycan	249	252	False	False	False	False	False	False	False
Q8TAM2-4	MOD_GlcNHglycan	309	312	False	False	False	False	False	False	False
Q8TAM2-4	MOD_N-GLC_1	175	180	False	False	False	False	False	False	False
Q8TAM2-4	MOD_N-GLC_1	180	185	False	False	False	False	False	False	False
Q8TAM2-4	MOD_N-GLC_1	306	311	False	False	False	False	False	False	False
Q8TAM2-4	MOD_N-GLC_1	99	104	False	False	False	False	False	False	False
Q8TAM2-4	MOD_NEK2_1	10	15	False	False	False	False	False	False	False
Q8TAM2-4	MOD_NEK2_1	180	185	False	False	False	False	False	False	False
Q8TAM2-4	MOD_NEK2_1	257	262	False	False	False	False	False	False	False
Q8TAM2-4	MOD_NEK2_1	378	383	False	False	False	False	False	False	False
Q8TAM2-4	MOD_NEK2_1	453	458	False	False	False	False	False	False	False
Q8TAM2-4	MOD_NEK2_1	481	486	False	False	False	False	False	False	False
Q8TAM2-4	MOD_NEK2_2	90	95	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PIKK_1	103	109	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PIKK_1	110	116	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PIKK_1	124	130	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PIKK_1	183	189	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PIKK_1	217	223	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PIKK_1	25	31	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PIKK_1	498	504	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PKA_2	123	129	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PLK	290	296	False	False	False	False	False	False	False
Q8TAM2-4	MOD_PLK	376	382	False	False	False	False	False	False	False
Q8TAM2-4	MOD_ProDKin_1	138	144	False	False	False	False	False	False	False
Q8TAM2-4	MOD_ProDKin_1	166	172	False	False	False	False	False	False	False
Q8TAM2-4	MOD_ProDKin_1	31	37	False	False	False	False	False	False	False
Q8TAM2-4	MOD_SUMO_rev_2	203	209	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ENDOCYTIC_2	235	238	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ENDOCYTIC_2	268	271	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ENDOCYTIC_2	302	305	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ENDOCYTIC_2	315	318	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ENDOCYTIC_2	349	352	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ENDOCYTIC_2	434	437	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ER_diArg_1	15	18	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ER_diArg_1	16	18	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ER_diArg_1	349	351	False	False	False	False	False	False	False
Q8TAM2-4	TRG_ER_diArg_1	350	352	False	False	False	False	False	False	False
Q8TAM2-4	TRG_LysEnd_APsAcLL_1	4	9	False	False	False	False	False	False	False
Q8TAM2-4	TRG_LysEnd_APsAcLL_1	449	454	False	False	False	False	False	False	False
Q8TAM2-4	TRG_LysEnd_APsAcLL_1	500	505	False	False	False	False	False	False	False
Q8TB36	CLV_C14_Caspase3-7	126	130	False	False	False	False	False	False	False
Q8TB36	CLV_NRD_NRD_1	225	227	False	False	False	False	False	False	False
Q8TB36	CLV_NRD_NRD_1	265	267	False	False	False	False	False	False	False
Q8TB36	CLV_NRD_NRD_1	285	287	False	False	False	False	False	False	False
Q8TB36	CLV_NRD_NRD_1	340	342	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_KEX2_1	190	192	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_KEX2_1	225	227	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_KEX2_1	265	267	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_KEX2_1	272	274	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_KEX2_1	285	287	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_KEX2_1	314	316	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_KEX2_1	342	344	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_PC1ET2_1	190	192	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_PC1ET2_1	272	274	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_PC1ET2_1	285	287	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_PC1ET2_1	314	316	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_PC1ET2_1	342	344	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_PC7_1	310	316	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_SKI1_1	125	129	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_SKI1_1	190	194	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_SKI1_1	203	207	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_SKI1_1	206	210	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_SKI1_1	25	29	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_SKI1_1	282	286	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_SKI1_1	310	314	False	False	False	False	False	False	False
Q8TB36	CLV_PCSK_SKI1_1	47	51	False	False	False	False	False	False	False
Q8TB36	DEG_APCC_DBOX_1	124	132	False	False	False	False	False	False	False
Q8TB36	DEG_APCC_DBOX_1	340	348	False	False	False	False	False	False	False
Q8TB36	DOC_CYCLIN_1	125	128	False	False	False	False	False	False	False
Q8TB36	DOC_CYCLIN_1	259	263	False	False	False	False	False	False	False
Q8TB36	DOC_MAPK_RevD_3	299	315	False	False	False	False	False	False	False
Q8TB36	DOC_MAPK_gen_1	341	349	False	False	False	False	False	False	False
Q8TB36	DOC_MAPK_gen_1	342	349	False	False	False	False	False	False	False
Q8TB36	DOC_PP1_RVXF_1	255	261	False	False	False	False	False	False	False
Q8TB36	DOC_PP1_RVXF_1	257	264	False	False	False	False	False	False	False
Q8TB36	DOC_PP2A_B56_1	171	177	False	False	False	False	False	False	False
Q8TB36	DOC_USP7_MATH_1	247	251	False	False	False	False	False	False	False
Q8TB36	DOC_USP7_UBL2_3	203	207	False	False	False	False	False	False	False
Q8TB36	DOC_USP7_UBL2_3	287	291	False	False	False	False	False	False	False
Q8TB36	DOC_USP7_UBL2_3	314	318	False	False	False	False	False	False	False
Q8TB36	DOC_WW_Pin1_4	103	108	False	False	False	False	False	False	False
Q8TB36	DOC_WW_Pin1_4	227	232	False	False	False	False	False	False	False
Q8TB36	DOC_WW_Pin1_4	8	13	False	False	False	False	False	False	False
Q8TB36	LIG_14-3-3_CanoR_1	286	290	False	False	False	False	False	False	False
Q8TB36	LIG_14-3-3_CanoR_1	70	79	False	False	False	False	False	False	False
Q8TB36	LIG_BIR_II_1	1	5	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_1	104	110	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_1	155	161	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_1	320	326	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_1	321	327	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_1	72	78	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_1	89	95	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_2	165	171	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_2	228	234	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_2	243	249	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_2	276	282	False	False	False	False	False	False	False
Q8TB36	LIG_FHA_2	98	104	False	False	False	False	False	False	False
Q8TB36	LIG_LIR_Gen_1	115	121	False	False	True	False	False	True	False
Q8TB36	LIG_LIR_Gen_1	277	283	False	False	True	False	False	True	False
Q8TB36	LIG_LIR_Gen_1	278	283	False	False	True	False	False	True	False
Q8TB36	LIG_LIR_Gen_1	288	292	False	False	True	False	False	True	False
Q8TB36	LIG_LIR_Gen_1	65	71	False	False	True	False	False	True	False
Q8TB36	LIG_LIR_LC3C_4	322	326	False	False	False	False	False	False	False
Q8TB36	LIG_LIR_LC3C_4	323	326	False	False	False	False	False	False	False
Q8TB36	LIG_LIR_Nem_3	115	121	False	False	False	False	False	False	False
Q8TB36	LIG_LIR_Nem_3	277	283	False	False	False	False	False	False	False
Q8TB36	LIG_LIR_Nem_3	278	283	False	False	False	False	False	False	False
Q8TB36	LIG_LIR_Nem_3	288	292	False	False	False	False	False	False	False
Q8TB36	LIG_LIR_Nem_3	65	71	False	False	False	False	False	False	False
Q8TB36	LIG_MYND_1	107	111	False	False	False	False	False	False	False
Q8TB36	LIG_PALB2_WD40_1	63	71	False	False	False	False	False	False	False
Q8TB36	LIG_Pex14_1	31	35	False	False	False	False	False	False	False
Q8TB36	LIG_Rb_LxCxE_1	46	65	False	False	False	False	False	False	False
Q8TB36	LIG_SH2_STAT3	96	99	False	False	False	False	False	False	False
Q8TB36	LIG_SH2_STAT5	136	139	False	False	False	False	False	False	False
Q8TB36	LIG_SH2_STAT5	185	188	False	False	False	False	False	False	False
Q8TB36	LIG_SH2_STAT5	204	207	False	False	False	False	False	False	False
Q8TB36	LIG_SH2_STAT5	334	337	False	False	False	False	False	False	False
Q8TB36	LIG_SH2_STAT5	96	99	False	False	False	False	False	False	False
Q8TB36	LIG_SH3_3	53	59	False	False	False	False	False	False	False
Q8TB36	LIG_TRAF2_1	230	233	False	False	False	False	False	False	False
Q8TB36	LIG_TYR_ITSM	276	283	False	False	False	False	False	False	False
Q8TB36	LIG_UBA3_1	208	214	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	103	109	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	104	109	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	106	109	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	11	16	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	114	121	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	115	121	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	117	121	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	118	121	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	145	148	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	17	24	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	176	181	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	177	181	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	21	26	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	23	26	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	242	249	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	243	249	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	245	251	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	248	255	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	250	255	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	302	308	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	36	42	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	37	42	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	52	58	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	53	58	False	False	False	False	False	False	False
Q8TB36	LIG_WD40_WDR5_VDV_2	55	58	False	False	False	False	False	False	False
Q8TB36	LIG_eIF4E_1	334	340	False	False	False	False	False	False	False
Q8TB36	MOD_CK1_1	34	40	False	False	False	False	False	False	False
Q8TB36	MOD_CK2_1	164	170	False	False	False	False	False	False	False
Q8TB36	MOD_CK2_1	227	233	False	False	False	False	False	False	False
Q8TB36	MOD_CK2_1	275	281	False	False	False	False	False	False	False
Q8TB36	MOD_CK2_1	70	76	False	False	False	False	False	False	False
Q8TB36	MOD_Cter_Amidation	270	273	False	False	False	False	False	False	False
Q8TB36	MOD_GSK3_1	155	162	False	False	False	False	False	False	False
Q8TB36	MOD_GSK3_1	247	254	False	False	False	False	False	False	False
Q8TB36	MOD_GSK3_1	29	36	False	False	False	False	False	False	False
Q8TB36	MOD_GSK3_1	54	61	False	False	False	False	False	False	False
Q8TB36	MOD_GlcNHglycan	301	304	False	False	False	False	False	False	False
Q8TB36	MOD_N-GLC_1	71	76	False	False	False	False	False	False	False
Q8TB36	MOD_NEK2_1	127	132	False	False	False	False	False	False	False
Q8TB36	MOD_NEK2_1	251	256	False	False	False	False	False	False	False
Q8TB36	MOD_NEK2_1	320	325	False	False	False	False	False	False	False
Q8TB36	MOD_NEK2_1	97	102	False	False	False	False	False	False	False
Q8TB36	MOD_PIKK_1	159	165	False	False	False	False	False	False	False
Q8TB36	MOD_PIKK_1	34	40	False	False	False	False	False	False	False
Q8TB36	MOD_PIKK_1	88	94	False	False	False	False	False	False	False
Q8TB36	MOD_PKA_1	285	291	False	False	False	False	False	False	False
Q8TB36	MOD_PKA_2	285	291	False	False	False	False	False	False	False
Q8TB36	MOD_PKB_1	341	349	False	False	False	False	False	False	False
Q8TB36	MOD_PLK	144	150	False	False	False	False	False	False	False
Q8TB36	MOD_PLK	247	253	False	False	False	False	False	False	False
Q8TB36	MOD_PLK	54	60	False	False	False	False	False	False	False
Q8TB36	MOD_PLK	97	103	False	False	False	False	False	False	False
Q8TB36	MOD_ProDKin_1	103	109	False	False	False	False	False	False	False
Q8TB36	MOD_ProDKin_1	227	233	False	False	False	False	False	False	False
Q8TB36	MOD_ProDKin_1	8	14	False	False	False	False	False	False	False
Q8TB36	MOD_SUMO_for_1	49	52	False	False	False	False	False	False	False
Q8TB36	MOD_SUMO_rev_2	11	20	False	False	False	False	False	False	False
Q8TB36	MOD_SUMO_rev_2	168	174	False	False	False	False	False	False	False
Q8TB36	MOD_SUMO_rev_2	169	174	False	False	False	False	False	False	False
Q8TB36	MOD_SUMO_rev_2	17	27	False	False	False	False	False	False	False
Q8TB36	MOD_SUMO_rev_2	21	27	False	False	False	False	False	False	False
Q8TB36	TRG_ENDOCYTIC_2	118	121	False	False	False	False	False	False	False
Q8TB36	TRG_ENDOCYTIC_2	124	127	False	False	False	False	False	False	False
